facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
Lwengo Kasaana HC II,T9pD1ChPHs3,HC II,GOV,-0.316716,31.634224,South Buganda,Functional
Nkoni HC III,EBmWiWJFu2L,HC III,PNFP,-0.343606,31.637707,South Buganda,Functional
Kagganda HC II,z0nEPvuUc83,HC II,GOV,-0.350075,31.601583,South Buganda,Functional
Kimwanyi Ngo HC II,GnzV7qH04II,HC II,PNFP,NA,NA,South Buganda,Functional
Kisansala HC II,Kr7CHCgWoNo,HC II,GOV,-0.363598,31.641979,South Buganda,Functional
St. Peter Busibo,DQT0OSOZ3sf,HC II,PNFP,-0.464977,31.303047,South Buganda,Functional
Kakoma HC II,W1E4uVMRwXD,HC III,GOV,-0.474511,31.35596,South Buganda,Functional
Kitooro Luyembe HC III,GiYg8PmHnQf,HC III,PNFP,-0.388881,31.321497,South Buganda,Non-Functional
Kyazanga Prisons HC II,yjHtPXYW0ir,HC II,GOV,-0.393502,31.339895,South Buganda,Functional
Munathamat HC II,ibWX2enXzZq,HC II,PNFP,-0.387024,31.324672,South Buganda,Functional
Bukoto Pentecostal HC II,vRmyhOf725p,HC II,PNFP,-0.386581,31.317147,South Buganda,Functional
Kyazanga HC IV,VhOO7DL9Y39,HC IV,GOV,-0.383366,31.319576,South Buganda,Functional
Luyembe HC II,udO6aACQBMt,HC II,PNFP,-0.388881,31.321497,South Buganda,Functional
Lwengo Prison HC II,I6opAM4Y3ci,HC II,GOV,NA,NA,South Buganda,Functional
Kate Clinic,hRQtlw0XP6O,HC II,PNFP,-0.451551,31.407634,South Buganda,Non-Functional
Kyetume HC III,w53Iyr73JjT,HC III,GOV,-0.392829,31.401743,South Buganda,Functional
Lwengo HC IV,oFI3thMRN4h,HC IV,GOV,-0.437159,31.441077,South Buganda,Functional
Christ the King Domiciliary HC II,T7PmjVjr1lE,HC II,PFP,-0.393608,31.458561,South Buganda,Functional
Birimuye HC II,los6g36at8x,HC II,PFP,-0.389986,31.463043,South Buganda,Functional
Jetam HC II,TEw3rzmSHrZ,HC II,PFP,NA,NA,South Buganda,Functional
Mbirizi Muslim HC III,CijKO0Edzep,HC III,PNFP,-0.393474,31.457774,South Buganda,Functional
Mbirizi St. Francis HC III,n3uHerzsnE1,HC III,PNFP,-0.388962,31.459945,South Buganda,Functional
St Paul HC II,chZoz7gPbkz,HC II,PFP,NA,NA,South Buganda,Functional
St. Aloysius Ngobya HC II,aOgqukoZntC,HC II,PFP,-0.390018,31.459014,South Buganda,Functional
Katovu HC III,qp3zotdBH8Y,HC III,GOV,-0.373459,31.256384,South Buganda,Functional
Lwengenyi HC III,rhzvuShf7zI,HC III,GOV,-0.416544,31.290283,South Buganda,Functional
St. Mary's  Domiciliary Clinic HC II,i3Xz6dswa1W,HC II,PFP,-0.371586,31.257572,South Buganda,Non-Functional
Katovu COU HC II,XG2WwGdcWZQ,HC II,PNFP,-0.391912,31.223122,South Buganda,Functional
Kalegero HC II,wLiLu0BQUaZ,HC II,GOV,-0.392518,31.185782,South Buganda,Functional
Joint Medical Centre (Malongo) HC II,Oy2XDywMSvw,HC II,PFP,-0.373635,31.255476,South Buganda,Non-Functional
Ndagwe Prison Clinic,kGgsNgqtu65,HC II,GOV,NA,NA,South Buganda,Functional
St. Aloysius Namabaale,DYuQQTl4VFn,HC III,PNFP,-0.537638,31.377367,South Buganda,Functional
Bakhita HC II,xbVfWb6PpvE,HC II,PFP,-0.570691,31.416503,South Buganda,Functional
Makondo HC III,c4QCM3YpqqE,HC III,PNFP,-0.50103,31.478649,South Buganda,Functional
Nanywa HC III,KsvZ6Mr8PYj,HC III,GOV,-0.535282,31.401904,South Buganda,Functional
Kabatema HC II,U3mTlziiq3m,HC II,GOV,-0.316535,31.202469,South Buganda,Functional
Kiyinda HC II,Mhu1FmUK4lN,HC II,GOV,-0.313129,31.155197,South Buganda,Functional
Kyakuterekera HC II,p1sZ2yYdM77,HC II,GOV,-0.253995,31.177752,South Buganda,Functional
St. Padrepio Healing Medical Centre Clinic,qeKWJ1ufXYM,HC II,PFP,-0.287153,31.163168,South Buganda,Non-Functional
Rapid cure medical clinic,yzLWnJkBLDy,Clinic,PFP,NA,NA,South Buganda,Functional
Digital Medical clinic,Y8iMiAdML55,Clinic,PFP,NA,NA,South Buganda,Functional
Kaliiro HC III,MsrKKJaEXiV,HC III,GOV,-0.288719,31.163874,South Buganda,Functional
Buyanja (Kasagama) HC II,qRhE9EvVxkv,HC II,GOV,-0.077211,31.11281,South Buganda,Functional
God's Star Medical Centre,UpsMHd05IVC,Clinic,PFP,NA,NA,South Buganda,Functional
Kasagama HC III,jX2AtJy4xmQ,HC III,GOV,-0.119765,31.148442,South Buganda,Functional
Kasagama Medical Centre (Kasagama) Clinic,vrcXdDnZebF,Clinic,PFP,-0.118778,31.146928,South Buganda,Non-Functional
Namutamba HC II,aoUzZtrglCT,HC II,GOV,-0.049033,31.112561,South Buganda,Functional
Kinuuka HC III,n5xUbellHaN,HC III,GOV,-0.274329,31.124166,South Buganda,Functional
Kyenshama HC II,S2jW7eA0Oe0,HC II,GOV,-0.170006,31.094227,South Buganda,Functional
Lyakajura HC III,e3pk4rlUWj7,HC III,GOV,-0.184068,31.293712,South Buganda,Functional
Kyemamba HC II,InypOoNC7U0,HC II,GOV,-0.147704,31.271846,South Buganda,Functional
Kabetemere HC III,frzmtbcCea1,HC III,GOV,-0.460117,31.168122,South Buganda,Functional
Kabayanda HC II,aRs9kg1lEWy,HC II,GOV,-0.451631,31.204093,South Buganda,Functional
Katovu HC II,OPlFFKzCcCC,HC II,GOV,-0.329193,31.102103,South Buganda,Functional
Kabula Prison HC II,l2cANoyAws0,HC II,GOV,-0.345547,31.148286,South Buganda,Functional
Lyantonde Hospital,Gje6ykVPZKQ,General Hospital,GOV,-0.393585,31.153006,South Buganda,Functional
Lyantonde Muslim HC III,RYMEkOh45MP,HC III,PNFP,-0.405586,31.159074,South Buganda,Functional
Lyantonde Police HC II,glsVPr76FYy,HC II,GOV,NA,NA,South Buganda,Functional
Mirembe health clinic,QzFdwXvxAr2,Clinic,PFP,NA,NA,South Buganda,Functional
Safeka Nursing Home Clinic,aormD5Bw2vI,Clinic,PFP,-0.406382,31.156361,South Buganda,Functional
St. Immaculate Mothers HC II,f3FZcY7WSCd,HC II,PFP,-0.408456,31.155357,South Buganda,Non-Functional
Trinity medical clinic,VcjLLyHE0Up,Clinic,PFP,NA,NA,South Buganda,Functional
Allena Domiciliary Clinic,VUmBPzyyuRr,Clinic,PFP,-0.409863,31.151263,South Buganda,Functional
Born Medical Centre Clinic,IZJ0nMAejmJ,Clinic,PFP,-0.401555,31.151671,South Buganda,Functional
Devine Medical Clinic,NTiWBc8pTYk,Clinic,PFP,NA,NA,South Buganda,Functional
Kijjukizo (St. Elizabeth) HC III,JDAxhYvvWfp,HC III,PNFP,-0.412398,31.150018,South Buganda,Functional
Good Will Medical Centre Clinic,EFkeFVpHY58,Clinic,PFP,-0.405118,31.15501,South Buganda,Functional
Life For All Doctor's  Clinic,Y7dBwHO0Oti,HC II,PFP,-0.40897,31.15545,South Buganda,Non-Functional
Lyantonde Bulamu medical Centre HC II,EcIA72s0pdw,HC II,PFP,-0.408472,31.157758,South Buganda,Functional
Mpumudde HC III,A8vURIvnH87,HC III,GOV,-0.283221,31.261271,South Buganda,Functional
Buyaga (Mpumudde) HC II,hxqbU63QVMR,HC II,GOV,-0.248369,31.246778,South Buganda,Functional
Central clinic (Buyaga),kNqkUlTR9EA,Clinic,PFP,NA,NA,South Buganda,Functional
Kemunyu HC II,bynKkUzEQmD,HC II,GOV,-0.242985,31.195587,South Buganda,Functional
Mulungi Cure Centre Buyaga,swSvZ0rVkLA,HC II,PFP,-0.247036,31.249586,South Buganda,Functional
Kabonera Prison Clinic,YzMnQsfUb0A,HC II,GOV,NA,NA,South Buganda,Functional
Community Medical Centre Kabonera HC II,x5a93MkWeyj,Clinic,PFP,-0.44565,31.667338,South Buganda,Functional
Kasooka HC II,qtthRcDgqH9,HC II,GOV,-0.355797,31.682416,South Buganda,Functional
Kijjabwemi Community HC III,YgkreXCD7li,HC III,PNFP,NA,NA,South Buganda,Functional
Kimwanyi HC III,qjeMzMj7tdk,HC III,PNFP,-0.332822,31.686775,South Buganda,Functional
Kyabakuza HC III,wb2tYXUWWcv,HC III,GOV,-0.338432,31.704726,South Buganda,Functional
Kyamuyimbwa HC II,pDoGpLEW0yL,HC II,GOV,-0.426275,31.668905,South Buganda,Functional
Mariam Domicilliary Clinic,Xe72ST17iHr,Clinic,PFP,-0.420583,31.615463,South Buganda,Functional
Martha Allied Clinic,FxQVHsa0Sre,Clinic,PFP,NA,NA,South Buganda,Functional
Masaka Police HC III,SWWHTLQjZXW,HC III,GOV,-0.343833,31.734479,South Buganda,Functional
Masaka Prisons HC III,hMXCTcwH9XJ,HC III,GOV,-0.345488,31.734446,South Buganda,Functional
Masaka Regional Referral Hospital,vX6kcAwvaS0,RRH,GOV,-0.329055,31.734661,South Buganda,Functional
Masaka Women Prison HC II,QvE1R4zEPN6,HC II,GOV,NA,NA,South Buganda,Functional
Nativity of Our Lady Bisanje HCII,f59MlXA9vRC,HC II,PNFP,NA,NA,South Buganda,Functional
St. Gonzaga Clinic,GLzAqobdfEp,Clinic,PFP,-0.375652,31.714113,South Buganda,Functional
St. Jude Kaswa HC II,Uld8OK9I6em,HC II,PNFP,-0.365862,31.665131,South Buganda,Functional
TASO Masaka Special Clinic,ZO1Hltpt3Ko,Clinic,PNFP,-0.330402,31.734142,South Buganda,Functional
Bukoto HC III,GlyS73YI733,HC III,GOV,-0.395504,31.633306,South Buganda,Functional
Armoured Brigade HC III,bm9191Y8XWN,HC III,GOV,NA,NA,South Buganda,Functional
Africa with Love Clinic,PGeRjyaiGsg,Clinic,PFP,-0.433447,31.642163,South Buganda,Functional
Mwebaza Domicilliary Clinic,dImKFSj5cqK,Clinic,PFP,NA,NA,South Buganda,Functional
All Saints Clinic (Nyendo-Senyange) HC II,DId8gDG2h83,Clinic,PFP,-0.316882,31.760098,South Buganda,Functional
Arahmah Medical Centre HC IV,Olh3O2fIRpm,HC IV,PNFP,-0.31914,31.762402,South Buganda,Functional
Bugabira HC II,arNIJYtf78k,HC II,GOV,-0.298628,31.731244,South Buganda,Functional
Butende HC III,S79Lcu8O003,HC III,PNFP,-0.247444,31.820958,South Buganda,Functional
Byansi Clinic,lO2HLhkvGiX,Clinic,PFP,-0.341059,31.739917,South Buganda,Functional
General Medical Clinic HC II,cNfLuxBwc50,HC II,PFP,NA,NA,South Buganda,Non-Functional
Goodwill Imaging & Diagnostic Laboratory,i3T2aUtWzf1,Clinic,PFP,NA,NA,South Buganda,Functional
Jj Clinic,M5Knj3O3NRa,Clinic,PFP,NA,NA,South Buganda,Non-Functional
Kako HC III,XFvdRnq6Nee,HC III,PNFP,-0.301086,31.805996,South Buganda,Functional
Kalevu Memorial Clinic,toZuFsGOHas,Clinic,PFP,NA,NA,South Buganda,Functional
Kevin Clinic,DgMvqc1Ojfu,Clinic,PFP,-0.330633,31.739533,South Buganda,Functional
Kirumba HC II,uOR8JASVFHX,HC II,GOV,-0.315619,31.747551,South Buganda,Functional
Kitabaazi HC II,tViSdSGUcZ3,HC III,GOV,-0.36251,31.74436,South Buganda,Functional
Kitovu Hospital,n9fxWoPWRJB,General Hospital,PNFP,-0.343749,31.759261,South Buganda,Functional
Kitovu Mobile Clinic,LKn50qRDDAB,Clinic,PNFP,-0.351419,31.741858,South Buganda,Functional
Kiyumba HC IV,AjaGtzC8woM,HC IV,GOV,-0.338736,31.818221,South Buganda,Functional
MRC/UVRI Masaka Special Clinic,FMCCDyQXKRp,Clinic,PNFP,NA,NA,South Buganda,Functional
Maria-al-kaabi Health Centre III,Bkn2IYnTGIx,HC III,PNFP,NA,NA,South Buganda,Functional
Marie Stopes Uganda Masaka HC II,GsXgc4W640Q,HC II,PFP,-0.3442,31.739338,South Buganda,Functional
Masaka Municipal Clinic HC II,fBndBN2WUYM,HC II,GOV,-0.339146,31.7378,South Buganda,Functional
Masaka-Ssaza Prisons HC II,e9ClLYWDcre,HC II,GOV,-0.314491,31.741547,South Buganda,Functional
Mpugwe HC III,RvVYLDPIzPb,HC III,GOV,-0.269784,31.810183,South Buganda,Functional
Mukungwe Prison Clinic,fnjz6n2gdVc,HC II,GOV,NA,NA,South Buganda,Functional
Nyendo HC II,thfQt8hcpAP,HC III,GOV,-0.323135,31.762361,South Buganda,Functional
Okoa Medical Clinic,XLnChQWpvvS,Clinic,PFP,NA,NA,South Buganda,Functional
St. Agnes Kasanje HC II,DRp4b31su0D,HC II,PNFP,-0.267969,31.747865,South Buganda,Functional
Sure Medical Clinic,phgNv3EnuY6,Clinic,PFP,NA,NA,South Buganda,Functional
Verona Medical Clinic,CEjqHnkRsq1,Clinic,PFP,-0.322764,31.755396,South Buganda,Functional
Makonzi HC II,bKLzfbdzjIq,HC II,GOV,-0.2264,31.966136,South Buganda,Functional
Ssunga HC III,EJjtvQaTkx8,HC III,PNFP,-0.311287,31.863943,South Buganda,Functional
Lambu HC II,OpHCVPDEaBb,HC II,PNFP,-0.305623,32.038809,South Buganda,Functional
Bulamu Bw'Ebugagga HC II,bwxDEhvrpVw,HC II,PFP,-0.301866,32.038459,South Buganda,Non-Functional
Bukakata HC III,aukuvrCNcqR,HC III,GOV,-0.286572,32.011227,South Buganda,Functional
Kamwozi HC II,Qs7Gd4mGOkf,HC II,GOV,-0.430768,31.754159,South Buganda,Functional
Mazinga HC II,Y2g4sD1OGIa,HC II,GOV,-0.360886,31.80401,South Buganda,Functional
Nakasojjo HC II,Hv485zI15KB,HC III,PNFP,-0.440706,31.706024,South Buganda,Functional
Tekera HC II,ukLsWKO5SNd,HC II,PNFP,-0.431629,31.822921,South Buganda,Functional
Bukeeri HC III,aSsroXOZSIn,HC III,GOV,-0.44484,31.769589,South Buganda,Functional
Buwunga HC III,F826wgZ6HPF,HC III,GOV,-0.385996,31.78195,South Buganda,Functional
Buwunga Prison Clinic,nJp8Gxt5NOk,HC II,GOV,NA,NA,South Buganda,Functional
Nkuuna Domicilliary Clinic,FFscoyk2SlD,Clinic,PFP,-0.475174,31.79946,South Buganda,Functional
Tuzimbe HC IV,M0wY5q1DCPh,HC IV,PNFP,NA,NA,South Buganda,Functional
Zzimwe HC II,NTLrytYmRhO,HC II,GOV,-0.518806,31.758171,South Buganda,Functional
Buyaga (Lake Katwe) HC II,gKeRWBLDoxK,HC II,GOV,-0.497684,31.803589,South Buganda,Functional
Kyanamukaaka HC IV,aTvsnjjZTyN,HC IV,GOV,-0.509319,31.710423,South Buganda,Functional
Kyanamukaaka Prison Clinic,ltVLCvGYjES,HC II,GOV,NA,NA,South Buganda,Functional
Twegasse Community Clinic,jnZIqtEETZs,Clinic,PNFP,-0.581885,31.688862,South Buganda,Functional
Kitunga Kyanamukaaka HC II,qHcSi8JgoVZ,HC II,GOV,-0.645912,31.731251,South Buganda,Functional
Kamulegu HC III,VQlQ4IXDdFm,HC III,GOV,-0.562409,31.702427,South Buganda,Functional
Alpha and Omega Medical Centre HC II,fxJbGZjTw3n,HC II,PFP,NA,NA,South Buganda,Non-Functional
Bunjako HC III,X1RkzMg2Hn1,HC III,GOV,-0.055915,32.13347,South Buganda,Functional
IPI HC IV,eL5xsx6v7Ep,HC IV,PFP,NA,NA,South Buganda,Functional
Buwama Police HC II,rkcbIAhqxp7,HC II,GOV,0.061865,32.105407,South Buganda,Functional
Buwama Prison Clinic,Sd27w29lhJ8,HC II,GOV,NA,NA,South Buganda,Functional
Kawumba Medical Centre HC III,DBdKk9hp9rJ,HC III,PFP,NA,NA,South Buganda,Non-Functional
Med-Life Clinic HC II,oATZ1ASDvIs,HC II,PFP,NA,NA,South Buganda,Functional
Mitala-Maria HC III,lF4U1Yzu0Ka,HC III,PNFP,0.082862,32.120795,South Buganda,Functional
Buwama Medical Centre HC II,C38yFfDluuD,HC II,PFP,NA,NA,South Buganda,Functional
Buwama HC III,Vi3ibjRtMzU,HC III,GOV,0.061438,32.1069,South Buganda,Functional
Bethelify Community Medicare,kok2qm84V6X,HC III,PFP,NA,NA,South Buganda,Functional
Butoolo HC III,Co0DLFVgmGz,HC III,GOV,0.12519,32.229299,South Buganda,Functional
Butoolo Prison HC II,yJU60ukixIS,HC II,GOV,NA,NA,South Buganda,Functional
Buyiga HC III,gxT5NVatL14,HC III,GOV,0.00158,32.1624,South Buganda,Functional
Ggoli - St Yakobo HC III,SzVYBCcGiM7,HC III,PNFP,0.137351,32.226846,South Buganda,Functional
Golola Medical Care HC III,HsN63X4XXwr,HC III,PFP,0.149594,32.226089,South Buganda,Functional
Kampiringisa HC III,mm6DbH6wKeQ,HC III,GOV,0.190579,32.248311,South Buganda,Functional
St. Elizabeth Kibanga Ihu HC III,a6mnx3ok5NB,HC III,PFP,0.233756,32.225637999999996,South Buganda,Functional
St. Michael Kanyike HC III,fvyS0teVZIt,HC III,PFP,0.185666,32.231361,South Buganda,Functional
Nkozi Hospital,vkpREtlXQxQ,General Hospital,PNFP,0.002563,32.015665,South Buganda,Functional
SAMI HEALTH CENTRE HC III,LEN9wLPIjyQ,HC III,PFP,0.0055,32.023665,South Buganda,Non-Functional
KK Medical Centre HC II,r1QdGKW3eVh,HC II,PFP,-0.011597,32.032002,South Buganda,Functional
Basoga Medical Centre HC III,XPk7IFirJ5S,HC III,PFP,NA,NA,South Buganda,Functional
Hope of life Medical Centre HC II,d0xYRTXZSO2,HC II,PFP,NA,NA,South Buganda,Functional
St. Mary Bahaise HC III,D3VqzBvBCQA,HC III,PFP,NA,NA,South Buganda,Functional
Sekiwunga HC III,CB9zwzOqEbX,HC III,GOV,0.275867,32.400067,South Buganda,Functional
Kiringente Epi Centre HC II,H6IBEU3xYxV,HC II,GOV,0.291179,32.375086,South Buganda,Functional
Fiduga HC III,VFy5xbPCzU3,HC III,PFP,0.26722,32.408136,South Buganda,Functional
Watoto HC II,a6c8cXzJtGP,HC II,PFP,0.248131,32.408141,South Buganda,Functional
St. Monica Katende HC III,aLQq5QTDV2s,HC III,PNFP,0.241272,32.379469,South Buganda,Functional
Kituntu HC III,anOxR20hDCC,HC III,GOV,0.05199,31.997365,South Buganda,Functional
St. Francis Of Asisi Kitakyusa HC III,BHcwvgx7GbR,HC III,PFP,0.031293,31.963418,South Buganda,Functional
St. Monica HC III - Bukoma,GY6opjOQv8m,HC III,PFP,NA,NA,South Buganda,Functional
Bukasa HC II,QH5kXc4j4T1,HC II,GOV,0.009347,31.934398,South Buganda,Functional
LY Medical Centre HC III,MCBSWfPZnJH,HC III,PFP,NA,NA,South Buganda,Functional
Medicare (Mpigi) Hospital,rDUICnMUik8,General Hospital,PFP,NA,NA,South Buganda,Functional
Mpigi Ddhs's  Clinic HC II,fdNUK2z0vuK,HC II,GOV,0.230668,32.319394,South Buganda,Functional
Mpigi HC IV,QXVOVXOy3FM,HC IV,GOV,0.225522,32.322172,South Buganda,Functional
Mpigi Orthodox HC II,aT88FYzV61A,HC II,PNFP,0.244433,32.306315,South Buganda,Functional
Mpigi Police HC II,IovA7MWZaP4,HC II,GOV,0.219267,32.331135,South Buganda,Functional
Mpigi Prison HC II,Kzs1S7Hmg3e,HC II,GOV,NA,NA,South Buganda,Functional
Nsamu/Kyali HC III,aPw8BIgtIDF,HC III,GOV,0.172772,32.331852,South Buganda,Functional
Shafic HC III,BAlaU5ehEXV,HC III,PFP,NA,NA,South Buganda,Functional
St Raphael HC III,AwOr5ob9gDR,HC III,PFP,NA,NA,South Buganda,Functional
St. Camillus Maziba Health Centre HC III,Yln0chrxRgX,HC III,PFP,NA,NA,South Buganda,Functional
St. Francis Medical Centre - Church Center,c0wXoSDcuOp,HC II,PFP,NA,NA,South Buganda,Functional
Bumoozi HC II,etgRSvMWbqH,HC II,GOV,0.268732,32.294641,South Buganda,Functional
Double Cure Hospital,aOHWQc76Dvu,General Hospital,PNFP,0.211495,32.319158,South Buganda,Functional
Cranmedic HC II,sJd1PRCXFdX,HC II,PFP,0.227546,32.326621,South Buganda,Functional
Kafumu HC II,aVK5pJX1FPP,HC II,GOV,0.221108,32.274307,South Buganda,Functional
Kingdom Medical Center,H4k56PSSGmd,HC III,PFP,NA,NA,South Buganda,Functional
Kkonge St. Luke HC III,yC5rgTEjfVO,HC III,PNFP,0.269913,32.317871,South Buganda,Functional
Nswanjere HC III,VXTxQRCiH2C,HC III,PNFP,0.352143,32.321803,South Buganda,Functional
Bujuuko HC III,pUZjhP8bvwF,HC III,PFP,0.331131,32.37322,South Buganda,Functional
Bulamu HC III,vMG2Fnz1S0T,HC III,PFP,NA,NA,South Buganda,Functional
Katrina Medical Centre HC III,P97gbQJHlIW,HC III,PFP,0.331438,32.372357,South Buganda,Functional
Kibumbiro HC II,xEsy0BxwCmQ,HC II,GOV,0.333793,32.263133,South Buganda,Functional
Muduuma HC III,YxeL7JN6HKe,HC III,GOV,0.337509,32.314797,South Buganda,Functional
Muduuma Prison HC II,AVBY466AGbH,HC II,GOV,NA,NA,South Buganda,Functional
Nindye HC III,ZcC2OKgHUBc,HC III,GOV,-0.043453,31.988435,South Buganda,Functional
Nkozi Prison HC II,E3rQ1edYpNL,HC II,GOV,NA,NA,South Buganda,Functional
Nabyewanga HC II,PoYcxTk5yjp,HC II,GOV,-0.075422,31.968198,South Buganda,Functional
St. Claire (Mpigi) Health Centre II,lWHa7Bp3BdT,HC II,PFP,NA,NA,South Buganda,Functional
Ggolo HC III,NHQdOv9RFcN,HC III,GOV,-0.08346,32.061358,South Buganda,Functional
DONA CARNEVALE MEDICAL CENTRE HC III,rmyUGedzWB2,HC III,PFP,-0.07767,31.997563,South Buganda,Functional
Kyempewo HC II,Tx5FyPUZlLM,HC II,GOV,-0.748129,31.331997,South Buganda,Functional
Michungiro HC II,ywGuvJAdxxV,HC II,GOV,-0.742677,31.443344,South Buganda,Functional
Byakabanda HC III,tnBn02e8bRU,HC III,GOV,-0.759284,31.384711,South Buganda,Functional
Kibaale Comm. Home HC II,QskS6jOsR9M,HC II,PNFP,-0.777903,31.347137,South Buganda,Functional
Kaleere HC II,AhAcOVOu7nm,HC II,GOV,-0.675292,31.330501,South Buganda,Functional
Kayonza Ddwaniro HC II,fOjYXPjN0QN,HC II,GOV,-0.674616,31.365463,South Buganda,Functional
Lwakalolo HC II,uLBT1C3Dhkh,HC II,GOV,-0.573415,31.375778,South Buganda,Functional
Buyamba Disp &Mu HC III,ICMb8Mqt8ze,HC III,PNFP,-0.653088,31.387797,South Buganda,Functional
Buyamba HC III,OQnJUNl390Z,HC III,GOV,-0.656412,31.38653,South Buganda,Functional
Katatenga HC II,gSTxOSwvRES,HC II,GOV,-0.679042,31.137883,South Buganda,Functional
Kayonza Kacheera HC II,aRQrCkpinJP,HC II,GOV,-0.624034,31.181225,South Buganda,Functional
Kacheera HC III,k3xgvufxeWb,HC III,GOV,-0.546567,31.161465,South Buganda,Functional
Kacheera Prison Clinic,mhVxErjxgaZ,HC II,GOV,NA,NA,South Buganda,Functional
Kayanja Prisons Clinic HC II,GjYw2dLMhU8,HC II,GOV,-0.579197,31.296079,South Buganda,Functional
Kagamba HC II,zZKvHFAuep2,HC II,GOV,-0.65136,31.328275,South Buganda,Functional
Kasankala Community Based Health Project HC II,aVTALGVoITy,HC II,PFP,-0.586107,31.321834,South Buganda,Functional
Kasankala HC II,vHA846LIw7n,HC II,GOV,-0.584628,31.320938,South Buganda,Functional
Kimuli HC III,akLIpF5HNjE,HC III,GOV,-0.627263,31.310515,South Buganda,Functional
Lwabakooba HC II,oWc1nPWfL8R,HC II,GOV,-0.671645,31.298439,South Buganda,Functional
Bbale-Ggunda HC II,UqgV734bbwY,HC II,GOV,-0.821333,31.392423,South Buganda,Functional
Kibanda HC III,GbWR7VCRA6Y,HC III,GOV,-0.869295,31.345394,South Buganda,Functional
Magabi HC II,XsBFKStcpG8,HC II,GOV,-0.925141,31.266534,South Buganda,Functional
St. Bernard Mannya HC III,a7obyfFdJ8u,HC III,PNFP,-0.793371,31.430899,South Buganda,Functional
Kifamba HC III,oHu9DJNgKaV,HC III,GOV,-0.775331,31.451816,South Buganda,Functional
Rakai Kiziba HC II,UjpKmijwPjr,HC III,GOV,-0.837167,31.261456,South Buganda,Functional
Lukerere HC II,h7tdk6J0nEk,HC II,GOV,-0.86929,31.286866,South Buganda,Functional
Lwensinga HC II,XwhywEC2nrF,HC II,GOV,-0.887876,31.257772,South Buganda,Functional
Kyalulangira HC III,hBhHjc3o6Fa,HC III,GOV,-0.7471,31.289589,South Buganda,Functional
Lwembajjo HC II,U4XL5jXfjTk,HC II,GOV,-0.775732,31.208992,South Buganda,Functional
Kibaale HC II,AjwnALSnLrK,HC II,GOV,-0.778926,31.34437,South Buganda,Functional
Heal the Nation HC II,od8CeDGX0qw,HC II,PFP,-0.787201,31.207404,South Buganda,Functional
Kakundi HC II,eL7emUa9LQz,HC II,GOV,-0.61019,31.247473,South Buganda,Functional
Kibuuka HC II,a5K7IVmM7zJ,HC II,GOV,-0.538893,31.31807,South Buganda,Functional
Kyabigondo HC II,aFr56s147t5,HC II,GOV,-0.491108,31.223432,South Buganda,Functional
Lwamaggwa Govt HC III,oBg69iZLKtq,HC III,GOV,-0.563011,31.255299,South Buganda,Functional
Lwamaggwa Ngo HC II,ml9Ztrc35ZD,HC II,PNFP,-0.567311,31.262379,South Buganda,Functional
Lwamaggwa Prison Clinic,mSMaB5uJzPN,HC II,GOV,NA,NA,South Buganda,Functional
Bugona HC II,a24jrqnkYhl,HC II,GOV,-0.5201,31.274938,South Buganda,Functional
Kabusota HC II,NXigICRetdk,HC II,GOV,-0.483887,31.247337,South Buganda,Functional
Kayayumbe HC II,VC8mMNDQFJ8,HC II,PNFP,-0.654401,31.447256,South Buganda,Functional
Lwanda HC III,Lo7mfA6jWTu,HC III,GOV,-0.67242,31.480031,South Buganda,Functional
Mbuye HC II,Zf1t4djAYWx,HC II,PNFP,-0.688838,31.486916,South Buganda,Functional
Bitabago HC II,D1FqsDMWIeq,HC II,PFP,-0.69232,31.43938,South Buganda,Functional
Butiti HC II,iN7CXIs0XT3,HC II,GOV,-0.604227,31.44043,South Buganda,Functional
A&C Clinic,DUreceB7cjo,HC II,PNFP,NA,NA,South Buganda,Functional
Rakai Police HC II,xZ5yOtNRxJ8,HC II,GOV,NA,NA,South Buganda,Functional
Rakai Prison HC II,ZMMthAZGrfT,HC II,GOV,NA,NA,South Buganda,Functional
Rakai Hospital,axNgLDj6B5Q,General Hospital,GOV,-0.713475,31.402899,South Buganda,Functional
Karushonshomezi HC II,PakCENr97K2,HC II,GOV,0.083133,31.25855,South Buganda,Functional
Bulongo HC II,TlxoPDOx1hp,HC II,GOV,0.13561,31.234239,South Buganda,Functional
Kyabi HC III,u0ZXCHvbs0W,HC III,GOV,-0.005076,31.498258,South Buganda,Functional
Makoole HC II,aRoR6TMIU2c,HC II,GOV,0.187,31.15166,South Buganda,Functional
Kyeera HC III,urgl3LzkV6U,HC II,GOV,0.159148,31.060785,South Buganda,Functional
Mussi HC II,VoavNkAmG59,HC II,GOV,0.104538,31.386507,South Buganda,Functional
Lugusuulu HC II,UNFFbN2I5sE,HC III,GOV,0.104538,31.386507,South Buganda,Functional
Lwebitakuli Prison Clinic,NEwKT2GxVYC,HC II,GOV,NA,NA,South Buganda,Functional
Maria K MC Clinic,qTaGINQ9SLp,Clinic,PFP,-0.206098,31.341118,South Buganda,Non-Functional
People's  (Sembabule) Clinic,ZDUCd2IAqSS,Clinic,PFP,-0.259708,31.352135,South Buganda,Functional
SAK Foundation Clinic,Kkc4SL2LQyI,Clinic,PFP,NA,NA,South Buganda,Non-Functional
